age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
35.0,7,2,2,0,1,0,0,6,4,139,1,0.0,3,0
40.0,10,2,3,3676,1,1,2,15,5,101,1,0.0,3,0
32.0,9,2,3,-184,1,0,0,6,2,129,2,1.0,2,0
37.0,5,0,0,3954,1,0,0,12,8,87,1,2.0,2,0
37.0,3,2,0,2951,0,0,0,21,11,101,3,0.0,3,0
43.0,3,2,0,78,1,0,0,21,11,36,1,1.0,1,0
48.0,7,2,2,1526,0,0,0,6,8,273,2,0.0,3,0
36.0,7,2,2,0,1,0,0,21,7,193,5,0.0,3,0
33.0,2,0,2,233,1,0,2,8,5,221,4,0.0,3,0
33.0,3,2,2,67,1,1,2,23,5,316,4,0.0,3,0
36.0,8,0,3,38,0,0,2,6,6,308,4,0.0,3,0
65.0,1,2,0,1948,0,0,0,2,2,102,2,0.0,3,0
50.0,9,2,3,4087,0,0,0,19,11,64,6,0.0,3,0
34.0,3,0,0,612,0,0,0,30,4,192,1,0.0,3,0
35.0,10,2,2,4087,1,0,0,15,5,34,3,0.0,3,0
32.0,3,0,0,131,1,0,0,11,8,112,1,1.0,1,0
34.0,7,0,2,4087,1,1,0,19,11,117,2,0.0,3,0
34.0,11,2,2,-257,1,0,0,15,5,160,1,2.5,2,0
33.0,11,2,3,331,1,0,2,30,5,139,3,0.0,3,0
45.0,11,2,2,105,1,1,2,13,5,119,1,0.0,3,0
35.0,11,2,2,1160,0,1,1,19,11,62,1,0.0,3,0
53.0,7,2,2,4087,0,1,0,2,2,228,2,0.0,3,0
39.0,8,1,3,471,1,0,2,6,5,161,2,0.0,3,0
38.0,11,2,2,35,1,0,2,28,5,130,2,0.0,3,0
35.0,3,0,0,1750,1,0,0,22,10,422,1,2.5,0,0
52.0,11,2,2,4087,0,1,0,22,7,1029,3,0.0,3,0
30.0,7,0,2,728,1,0,0,5,2,393,1,1.0,1,0
37.0,6,2,0,0,0,0,2,6,6,143,1,0.0,3,0
33.0,6,2,0,263,0,0,0,16,11,79,4,2.5,2,0
52.0,3,2,0,601,1,0,2,14,5,249,2,0.0,3,0
29.0,5,2,2,4087,1,1,0,14,5,535,1,2.0,2,0
28.0,5,0,2,1076,1,0,2,2,6,537,5,0.0,3,0
37.0,11,2,2,-57,1,1,0,7,5,55,5,0.0,3,0
33.0,5,0,0,2,0,0,0,29,1,132,2,0.0,3,0
32.0,7,2,0,514,1,0,2,20,5,414,2,0.0,3,0
25.0,11,0,2,-375,1,0,0,14,7,61,2,0.0,3,0
37.0,7,2,2,28,0,0,0,21,8,101,2,0.0,3,0
34.0,3,0,0,404,1,0,0,5,2,10,6,0.0,3,0
40.0,2,2,2,3430,1,0,0,20,11,1033,3,0.0,3,0
40.0,3,2,2,99,0,0,0,9,2,15,5,0.0,3,0
38.0,8,2,2,2669,1,0,0,20,4,208,2,0.0,3,0
39.0,3,0,0,202,1,0,0,12,5,59,1,1.0,1,0
37.0,3,0,1,715,1,0,2,20,5,247,2,0.0,3,0
35.0,11,2,2,674,1,0,2,30,5,274,2,0.0,3,0
33.0,3,0,0,312,0,0,0,11,8,271,1,2.5,2,0
38.0,3,2,0,1463,1,0,0,25,8,425,4,0.0,3,0
37.0,3,2,0,789,1,1,0,11,8,93,1,2.0,1,0
29.0,2,0,0,7,0,0,0,6,5,51,1,1.0,2,0
42.0,8,2,3,473,1,0,0,30,1,54,1,0.0,3,0
45.0,3,1,0,3150,1,0,0,17,11,101,2,0.0,3,0
42.0,8,2,0,4087,1,0,0,19,11,36,1,0.0,3,0
33.0,11,2,2,1541,1,0,2,23,5,423,2,0.0,3,0
35.0,11,0,2,142,1,0,0,7,5,266,2,1.0,2,0
30.0,7,0,0,3,1,0,2,7,5,174,1,0.0,3,0
31.0,11,0,2,1207,1,0,0,17,4,163,2,0.0,3,0
45.0,7,2,2,351,1,0,1,29,8,18,2,0.0,3,0
44.0,5,1,2,777,1,0,0,18,5,517,3,2.0,2,0
31.0,8,2,3,997,1,0,0,3,2,256,1,2.5,2,0
30.0,5,2,2,15,1,0,2,9,5,257,1,0.0,3,0
54.0,3,2,0,2819,0,0,0,7,8,123,3,0.0,3,0
35.0,11,2,2,126,1,0,0,16,4,472,1,0.0,3,0
36.0,5,2,2,953,1,0,0,17,2,38,1,0.0,3,0
55.0,9,2,3,10,0,0,0,4,2,174,3,0.0,3,0
45.0,3,2,0,-577,1,1,0,24,7,204,1,0.0,3,0
30.0,2,0,0,1159,0,0,0,12,8,95,1,1.0,0,0
57.0,2,2,2,1350,0,0,0,25,6,131,1,1.0,2,0
59.0,9,2,3,88,1,0,0,28,7,63,5,0.0,3,0
47.0,11,2,3,-245,1,1,2,12,6,67,4,0.0,3,0
34.0,7,0,2,161,0,1,0,8,8,61,2,0.0,3,0
46.0,2,1,2,41,1,0,2,12,5,249,4,0.0,3,0
56.0,8,1,2,450,0,0,2,9,6,47,1,0.0,3,0
24.0,0,0,1,782,0,0,0,4,5,12,6,1.0,1,0
40.0,5,2,2,-666,1,0,2,27,5,107,2,0.0,3,0
50.0,3,2,0,-151,1,0,0,18,11,63,2,0.0,3,0
31.0,11,2,3,55,1,1,0,17,4,340,2,0.0,3,0
37.0,3,2,0,-666,1,0,0,18,11,204,2,0.0,3,0
45.0,11,2,2,87,1,0,0,14,5,96,1,2.5,2,0
45.0,3,2,3,4087,0,0,1,2,4,285,2,0.0,3,0
36.0,11,0,3,2176,1,0,2,28,5,52,2,0.0,3,0
57.0,3,2,0,3431,1,0,0,21,11,55,2,1.0,2,0
39.0,3,2,0,208,0,0,0,20,8,170,4,0.0,3,0
47.0,8,2,2,0,1,0,0,9,7,173,1,0.0,3,0
44.0,8,1,2,240,1,0,2,8,5,155,2,0.0,3,0
39.0,5,2,2,1388,1,0,0,15,7,150,5,0.0,3,0
40.0,8,2,2,4087,1,0,2,20,6,98,1,0.0,3,0
48.0,3,1,2,17,1,0,0,17,11,195,1,0.0,3,0
56.0,8,2,2,0,0,0,0,13,8,112,4,0.0,3,0
50.0,11,0,3,1743,1,0,2,6,6,49,5,0.0,3,0
29.0,8,0,2,1008,1,0,2,23,5,426,6,0.0,3,0
33.0,7,0,2,151,1,0,0,20,4,104,3,2.5,2,0
57.0,11,2,1,3196,0,0,0,28,8,161,4,0.0,3,0
54.0,3,2,0,1411,0,0,0,12,8,56,2,0.0,3,0
64.0,1,1,2,630,0,0,0,21,8,97,1,0.0,3,0
61.0,1,2,3,0,1,1,1,18,8,280,6,0.0,3,0
36.0,11,2,2,561,1,0,2,9,6,198,2,0.0,3,0
50.0,3,2,2,0,1,0,2,14,5,94,4,0.0,3,0
30.0,7,0,2,281,0,0,0,12,8,105,2,0.0,3,0
40.0,7,2,2,40,1,0,0,21,11,73,1,0.0,3,0
40.0,3,2,0,0,0,0,0,14,7,109,6,0.0,3,0
30.0,5,1,3,1032,1,0,2,29,5,52,5,0.0,3,0
55.0,3,1,0,-207,0,0,0,2,2,211,1,0.0,3,0
59.0,9,2,3,235,0,0,0,13,8,119,2,0.0,3,0
37.0,5,2,0,0,1,0,0,17,11,65,2,1.0,2,0
53.0,8,2,2,367,1,1,0,29,1,155,1,2.0,2,0
56.0,3,2,0,505,1,1,0,5,5,221,1,2.5,2,0
33.0,8,2,2,804,1,1,2,8,5,266,1,0.0,3,0
49.0,8,2,2,-301,1,0,0,12,5,187,4,0.0,3,0
47.0,7,2,0,-813,1,1,2,16,6,179,6,0.0,3,0
34.0,5,2,2,79,1,0,2,23,5,83,1,0.0,3,0
33.0,11,2,3,50,1,0,0,7,5,246,2,0.0,3,0
31.0,11,0,2,1205,1,0,0,16,4,462,1,2.0,1,0
44.0,7,0,2,365,1,0,2,8,5,169,2,0.0,3,0
50.0,5,2,2,-1415,0,0,0,19,8,358,2,0.0,3,0
39.0,5,0,2,223,0,0,0,4,2,277,1,0.0,3,0
41.0,3,2,0,1897,1,0,2,19,5,335,3,0.0,3,0
33.0,3,2,0,4087,1,0,0,10,8,73,1,2.0,2,0
40.0,9,2,2,949,0,0,0,8,8,182,1,0.0,3,0
42.0,8,2,2,1165,1,0,0,18,5,485,6,0.0,3,0
37.0,3,1,2,1655,1,0,0,12,5,178,1,2.0,2,0
56.0,11,2,1,260,1,0,1,30,7,250,2,0.0,3,0
49.0,11,1,3,0,1,0,0,29,7,468,2,0.0,3,0
35.0,10,0,0,-880,0,1,0,24,7,77,3,0.0,3,0
41.0,3,1,0,107,1,0,0,17,7,122,6,0.0,3,0
52.0,11,2,3,1624,0,0,2,20,6,114,3,0.0,3,0
33.0,7,0,0,1257,1,0,0,22,7,66,1,0.0,3,0
40.0,5,0,1,355,1,0,0,7,4,345,2,2.5,1,0
44.0,11,1,2,579,1,0,2,6,5,198,2,0.0,3,0
39.0,11,2,2,1403,0,0,0,11,5,214,6,2.0,2,0
39.0,11,2,3,-176,0,0,0,9,7,176,1,0.0,3,0
28.0,3,0,2,-513,0,1,0,29,7,95,6,0.0,3,0
45.0,7,0,2,586,0,1,0,28,7,32,3,0.0,3,0
63.0,1,1,3,1840,0,0,0,12,3,71,3,0.0,3,0
32.0,7,0,0,720,0,0,0,12,8,234,4,0.0,3,0
28.0,11,0,2,97,1,0,2,7,5,67,1,0.0,3,0
36.0,3,0,0,13,0,1,0,18,11,106,1,0.0,3,0
34.0,5,1,2,140,1,0,0,8,5,81,2,1.0,2,0
45.0,11,2,2,521,1,0,2,17,6,259,3,0.0,3,0
30.0,11,2,2,364,1,1,0,4,2,331,1,0.0,3,0
59.0,11,2,3,416,0,0,2,16,6,92,3,0.0,3,0
54.0,9,2,3,3304,0,1,0,25,7,90,6,0.0,3,0
47.0,4,2,1,1880,0,0,2,18,6,64,2,0.0,3,0
41.0,5,0,0,982,0,0,0,23,7,105,1,0.0,3,0
35.0,7,1,2,0,0,0,0,25,8,124,4,0.0,3,0
38.0,8,2,2,173,1,0,2,20,5,130,2,0.0,3,0
36.0,7,2,0,911,1,1,0,4,5,275,3,0.0,3,0
39.0,5,0,1,0,1,0,0,11,5,62,1,0.0,3,0
48.0,3,1,1,549,1,0,2,6,5,427,1,0.0,3,0
42.0,11,2,3,704,1,1,1,31,7,88,6,0.0,3,0
24.0,11,0,2,476,1,0,2,4,6,161,1,0.0,3,0
57.0,1,2,2,3738,1,0,0,19,4,220,1,2.5,0,0
35.0,4,2,3,634,0,0,0,7,7,185,2,0.0,3,0
32.0,3,0,0,1134,0,0,0,28,8,85,4,0.0,3,0
26.0,11,0,2,-128,0,1,0,8,7,392,2,0.0,3,0
27.0,7,2,2,4087,1,0,2,30,5,141,6,0.0,3,0
47.0,10,1,2,186,0,0,0,2,2,112,2,0.0,3,0
32.0,11,0,3,1918,1,0,0,8,5,318,1,1.0,2,0
48.0,6,0,1,0,0,0,2,18,6,453,1,0.0,3,0
43.0,11,2,3,250,1,0,0,12,5,144,5,2.5,2,0
30.0,0,0,0,31,1,0,0,14,5,23,1,0.0,3,0
28.0,7,0,2,631,0,0,0,29,4,835,6,0.0,3,0
32.0,3,2,0,62,1,0,0,14,5,166,1,0.0,3,0
26.0,6,2,0,479,1,0,0,9,2,133,3,0.0,3,0
38.0,11,0,2,1121,0,0,2,18,6,203,1,0.0,3,0
30.0,8,0,1,138,1,0,0,20,4,187,1,0.0,3,0
33.0,3,0,0,0,1,0,1,5,5,399,2,2.5,1,0
37.0,8,1,2,239,1,0,2,23,5,140,2,0.0,3,0
47.0,3,2,0,866,0,0,2,20,6,7,6,0.0,3,0
36.0,7,2,2,1466,1,0,2,29,5,441,1,0.0,3,0
48.0,9,2,2,3570,0,0,0,5,6,58,2,0.0,3,0
47.0,7,1,2,440,0,0,0,29,1,147,1,0.0,3,0
34.0,10,0,0,714,1,0,2,12,5,166,4,0.0,3,0
28.0,11,2,3,674,1,0,1,14,5,921,4,0.0,3,0
54.0,9,2,3,127,0,0,0,19,8,176,4,0.0,3,0
33.0,3,2,2,588,1,0,0,18,5,11,5,0.0,3,0
41.0,10,1,0,-413,1,0,2,8,5,170,2,0.0,3,0
41.0,5,0,2,882,1,1,2,28,5,145,2,0.0,3,0
42.0,3,2,0,877,1,0,2,14,5,238,1,0.0,3,0
32.0,5,2,2,337,0,0,0,15,5,51,3,1.0,2,0
47.0,6,2,0,192,0,0,1,30,7,120,6,0.0,3,0
36.0,7,2,3,3350,1,0,0,16,4,86,1,2.5,1,0
34.0,3,2,0,99,0,1,0,3,2,264,2,0.0,3,0
36.0,3,2,0,806,1,0,0,3,2,106,2,1.0,2,0
50.0,3,2,0,4087,1,0,0,14,7,68,3,0.0,3,0
53.0,5,2,3,228,1,0,2,16,5,97,1,0.0,3,0
49.0,11,2,3,-232,0,1,0,11,8,106,2,0.0,3,0
39.0,7,0,2,556,1,0,2,29,5,322,1,0.0,3,0
47.0,3,2,0,761,1,0,0,11,7,80,2,0.0,3,0
57.0,1,2,3,207,1,0,2,8,5,193,1,0.0,3,0
30.0,2,2,2,221,0,0,0,8,8,61,4,0.0,3,0
54.0,5,2,2,865,1,0,0,17,11,71,1,0.0,3,0
35.0,3,0,0,0,0,0,0,18,8,276,5,0.0,3,0
47.0,7,1,2,1851,1,0,2,19,5,140,2,0.0,3,0
38.0,10,2,2,-272,0,1,2,17,6,143,2,0.0,3,0
40.0,5,2,2,367,1,0,1,5,2,89,1,1.0,2,0
51.0,11,2,3,0,0,0,0,20,11,85,1,0.0,3,0
51.0,11,2,3,230,1,0,2,6,5,673,1,0.0,3,0
57.0,9,2,3,0,0,0,0,13,8,189,2,0.0,3,0
41.0,11,2,2,1954,0,0,0,18,11,65,1,2.0,0,0
31.0,10,0,2,379,1,0,0,18,7,570,2,0.0,3,0
59.0,1,0,2,-341,0,1,0,14,7,94,3,0.0,3,0
26.0,8,0,3,179,1,1,0,28,7,333,4,0.0,3,0
41.0,7,2,0,13,0,0,2,5,6,189,2,0.0,3,0
39.0,3,2,0,839,0,1,0,11,10,365,2,2.5,2,0
25.0,11,0,2,192,0,0,1,4,7,112,2,0.0,3,0
33.0,3,0,0,576,0,0,0,25,5,220,1,2.0,1,0
35.0,3,0,0,643,1,0,2,23,5,322,1,0.0,3,0
49.0,3,2,0,342,0,0,0,30,1,433,2,1.0,2,0
31.0,11,2,2,1329,1,1,2,9,5,134,1,0.0,3,0
40.0,2,2,2,219,1,0,2,5,5,357,1,0.0,3,0
32.0,3,2,0,141,1,0,0,4,5,78,3,2.5,0,0
42.0,11,2,3,402,0,0,0,13,5,31,6,2.5,2,0
33.0,7,2,0,4087,0,0,0,30,11,107,1,2.5,2,0
48.0,5,2,2,1131,0,1,0,8,5,49,1,0.0,3,0
28.0,0,0,2,1925,0,0,0,26,2,139,1,2.5,0,0
43.0,11,0,3,0,0,0,2,9,5,71,3,0.0,3,0
30.0,11,0,2,103,1,0,0,17,4,1033,2,1.0,1,0
41.0,5,2,2,1395,1,1,0,11,5,85,1,2.0,2,0
55.0,3,2,3,621,0,1,0,2,2,114,1,1.0,2,0
55.0,3,2,0,1161,1,0,0,20,11,8,6,0.0,3,0
54.0,3,2,1,24,0,0,0,31,7,12,6,0.0,3,0
55.0,1,2,3,2,0,0,2,27,6,392,4,0.0,3,0
57.0,7,2,2,295,0,0,0,19,8,151,6,0.0,3,0
27.0,11,0,2,-208,1,0,2,21,5,127,2,0.0,3,0
28.0,3,2,0,258,0,1,0,17,4,93,1,0.0,3,0
51.0,3,1,0,119,0,0,0,17,11,200,1,2.0,2,0
27.0,3,0,2,967,1,0,2,21,5,162,1,0.0,3,0
40.0,11,1,2,-90,1,0,2,28,5,130,1,0.0,3,0
56.0,1,2,2,0,0,0,0,26,1,413,2,0.0,3,0
35.0,8,2,2,0,1,0,0,30,7,251,3,0.0,3,0
47.0,10,1,2,392,1,1,0,19,11,125,1,0.0,3,0
49.0,11,2,3,23,1,0,2,23,5,247,1,0.0,3,0
35.0,3,0,0,2486,1,0,0,25,5,265,1,0.0,3,0
50.0,5,1,2,81,0,1,0,21,11,64,1,0.0,3,0
55.0,9,2,3,1563,1,0,0,17,11,128,2,0.0,3,0
56.0,11,2,2,1602,1,0,2,6,5,427,1,0.0,3,0
35.0,7,0,2,2144,1,0,2,13,5,188,2,0.0,3,0
42.0,11,2,2,273,0,0,2,12,6,315,1,0.0,3,0
34.0,11,2,3,455,1,0,2,20,6,372,3,0.0,3,0
40.0,8,0,2,1038,0,0,2,5,6,741,1,0.0,3,0
33.0,8,2,2,-384,1,0,0,9,7,125,1,0.0,3,0
33.0,3,2,0,307,0,0,2,16,5,806,4,0.0,3,0
59.0,1,1,2,93,0,0,2,26,5,193,2,0.0,3,0
51.0,9,1,3,127,0,0,2,13,9,69,1,0.0,3,0
47.0,8,2,2,-150,0,0,0,14,8,52,4,0.0,3,0
48.0,3,2,0,4087,1,0,2,14,5,125,1,0.0,3,0
31.0,5,0,0,-218,1,0,2,2,6,227,6,0.0,3,0
39.0,11,2,2,4087,1,0,0,21,11,239,2,1.0,2,0
52.0,5,2,2,484,1,0,2,6,5,128,1,0.0,3,0
28.0,7,0,0,75,1,1,0,5,5,233,2,0.0,3,0
56.0,7,1,2,1480,1,1,0,5,2,576,1,0.0,3,0
47.0,8,2,2,1111,0,0,2,20,6,415,4,0.0,3,0
74.5,1,1,3,639,0,0,1,16,4,127,6,0.0,3,0
39.0,11,0,2,29,1,0,2,7,5,214,2,0.0,3,0
31.0,8,0,2,4087,1,0,2,23,5,922,2,0.0,3,0
39.0,3,2,2,363,1,1,0,17,7,184,1,0.0,3,0
32.0,11,2,3,-94,1,1,0,11,5,308,1,0.0,3,0
59.0,5,2,2,92,1,0,0,12,5,139,2,1.0,2,0
42.0,4,2,1,222,0,0,0,26,8,80,6,0.0,3,0
50.0,7,2,3,249,1,0,2,6,5,129,1,0.0,3,0
44.0,8,2,2,1450,1,0,0,14,4,356,1,2.0,2,0
47.0,9,2,0,2290,0,0,0,15,4,54,1,0.0,3,0
51.0,7,2,0,0,0,0,1,17,11,81,1,0.0,3,0
34.0,7,2,2,1026,0,0,0,12,11,319,1,2.5,2,0
36.0,3,2,3,3953,1,0,0,19,11,277,1,0.0,3,0
32.0,11,0,3,1426,1,0,0,20,11,114,1,0.0,3,0
28.0,11,0,2,53,1,0,0,13,5,93,1,0.0,3,0
34.0,3,2,0,160,1,1,0,15,7,130,1,0.0,3,0
40.0,3,0,0,171,0,0,0,19,8,1033,3,0.0,3,0
49.0,3,2,0,3237,1,0,2,5,5,232,3,0.0,3,0
30.0,6,0,2,192,0,0,0,22,7,423,1,0.0,3,0
56.0,6,2,0,0,0,0,0,19,11,122,1,0.0,3,0
28.0,3,0,0,385,0,1,0,9,2,79,4,2.5,2,0
31.0,11,2,2,2591,1,0,0,20,11,55,1,0.0,3,0
28.0,11,0,2,39,0,0,0,31,7,22,6,0.0,3,0
53.0,7,2,3,44,0,0,2,6,6,256,1,0.0,3,0
38.0,3,2,0,4087,1,1,0,17,4,707,1,2.0,2,0
54.0,1,1,0,349,1,0,0,12,5,176,2,1.0,2,0
36.0,3,0,0,20,1,0,0,20,4,766,2,2.5,1,0
60.0,1,1,0,381,1,0,0,17,4,208,2,2.5,2,0
40.0,3,2,2,4025,1,0,0,15,7,107,4,0.0,3,0
50.0,5,0,2,167,0,1,0,28,7,201,3,0.0,3,0
28.0,3,0,0,278,0,1,0,29,1,194,1,0.0,3,0
33.0,11,2,2,263,1,0,2,21,5,206,3,0.0,3,0
53.0,1,2,2,4087,0,0,0,6,5,109,1,2.0,2,0
38.0,7,2,2,581,1,0,2,6,5,79,1,0.0,3,0
34.0,3,0,0,682,0,0,0,27,8,472,3,0.0,3,0
41.0,4,2,1,779,0,0,0,30,7,647,6,0.0,3,0
64.0,1,2,0,2139,0,0,0,14,10,632,2,0.0,3,0
45.0,3,2,2,4087,1,0,2,26,5,45,5,0.0,3,0
38.0,7,2,2,0,1,1,0,15,7,146,4,0.0,3,0
57.0,3,2,0,3431,1,0,2,16,5,73,1,0.0,3,0
34.0,3,2,0,188,0,0,0,5,5,399,1,0.0,3,0
36.0,11,0,3,3214,1,0,2,16,6,124,2,0.0,3,0
30.0,5,2,2,873,1,0,1,12,11,119,1,2.5,0,0
32.0,11,2,2,-32,1,0,0,12,5,145,1,0.0,3,0
42.0,11,2,2,1958,1,0,2,30,5,124,3,0.0,3,0
35.0,5,2,2,76,0,1,2,17,6,107,1,0.0,3,0
42.0,7,2,2,1013,0,1,0,28,8,117,6,0.0,3,0
50.0,10,2,2,2731,0,0,0,8,8,111,2,0.0,3,0
38.0,3,2,2,93,0,0,2,3,7,515,2,0.0,3,0
38.0,6,2,2,173,0,0,0,18,8,205,4,0.0,3,0
55.0,3,2,3,384,0,0,1,4,2,75,1,0.0,3,0
60.0,9,2,1,491,0,0,0,14,8,503,4,0.0,3,0
33.0,3,2,0,728,1,0,0,13,8,275,5,0.0,3,0
30.0,7,0,2,411,1,0,0,16,4,948,1,0.0,3,0
30.0,3,0,0,265,0,0,0,25,11,295,1,2.5,0,0
51.0,3,2,0,-3,0,0,0,21,8,79,2,0.0,3,0
37.0,3,2,0,586,1,0,0,11,7,141,2,0.0,3,0
37.0,11,2,3,-196,1,0,2,26,5,166,2,0.0,3,0
45.0,11,2,3,700,1,0,1,13,5,29,4,0.0,3,0
37.0,11,2,2,-67,0,0,0,2,2,157,1,0.0,3,0
48.0,3,2,0,1600,0,0,0,18,11,448,1,0.0,3,0
42.0,8,2,2,508,1,0,2,30,5,70,1,0.0,3,0
49.0,7,2,3,486,0,0,1,7,7,229,5,0.0,3,0
36.0,3,0,0,243,1,0,0,7,5,160,2,2.5,2,0
54.0,6,2,2,203,1,0,1,7,7,238,6,0.0,3,0
52.0,3,2,0,1944,1,0,0,15,4,238,3,2.0,2,0
30.0,3,2,0,882,0,0,0,22,8,102,6,0.0,3,0
37.0,11,2,2,2924,0,0,0,31,7,74,2,0.0,3,0
31.0,2,2,2,20,0,0,1,18,11,52,1,0.0,3,0
26.0,5,2,2,1417,1,0,2,6,6,60,3,0.0,3,0
51.0,5,1,2,340,1,0,2,8,5,186,1,0.0,3,0
34.0,8,0,2,4062,1,1,0,15,5,29,1,0.0,3,0
26.0,11,2,3,133,0,1,0,25,7,57,3,0.0,3,0
32.0,3,0,0,0,1,1,0,17,11,107,2,0.0,3,0
38.0,8,2,2,4087,0,0,0,2,2,280,1,1.0,2,0
52.0,5,2,2,423,1,1,0,20,10,139,2,2.5,2,0
44.0,3,2,0,58,1,0,0,14,7,72,3,0.0,3,0
31.0,8,2,2,5,1,0,2,16,5,216,1,0.0,3,0
38.0,8,2,3,175,0,0,2,17,6,132,2,0.0,3,0
32.0,9,2,3,1349,1,0,0,7,8,132,2,0.0,3,0
41.0,11,2,3,4087,1,0,0,20,11,88,1,0.0,3,0
48.0,3,2,0,1741,1,1,1,18,11,40,1,0.0,3,0
29.0,11,2,3,25,1,0,2,4,6,188,2,0.0,3,0
41.0,3,2,0,0,1,0,2,13,5,161,1,0.0,3,0
49.0,3,2,0,4087,1,0,0,31,7,68,3,0.0,3,0
40.0,3,2,0,16,0,1,0,9,2,47,4,0.0,3,0
27.0,3,0,0,574,1,0,0,18,5,196,3,0.0,3,0
45.0,11,0,2,615,1,0,0,15,5,133,1,0.0,3,0
48.0,10,1,0,0,1,1,2,20,6,139,1,0.0,3,0
31.0,8,2,2,395,0,0,0,25,7,174,3,0.0,3,0
45.0,11,2,3,678,0,0,0,5,8,104,3,0.0,3,0
43.0,9,2,3,25,0,0,0,12,8,121,2,0.0,3,0
31.0,5,0,2,626,1,0,2,21,5,211,1,0.0,3,0
37.0,3,2,0,165,0,0,0,24,8,315,1,1.0,1,0
38.0,6,2,2,746,0,0,2,20,6,256,3,0.0,3,0
29.0,8,2,2,376,0,1,1,28,1,49,3,2.5,2,0
28.0,11,2,3,-55,1,0,2,7,5,361,2,0.0,3,0
55.0,9,1,3,0,0,0,2,20,6,398,2,0.0,3,0
27.0,7,1,2,21,1,0,0,18,5,336,1,1.0,2,0
43.0,6,2,0,3003,0,0,0,8,8,358,3,0.0,3,0
29.0,3,0,0,92,0,0,0,2,6,101,1,2.5,0,0
52.0,7,1,2,511,0,1,0,20,8,98,4,0.0,3,0
33.0,8,2,3,4087,0,0,1,20,11,114,2,0.0,3,0
27.0,8,0,2,795,0,0,0,6,2,101,3,0.0,3,0
27.0,7,0,2,0,0,0,0,6,2,161,1,0.0,3,0
31.0,3,2,0,166,0,0,0,25,8,392,6,0.0,3,0
31.0,6,2,2,157,1,0,2,19,5,285,1,0.0,3,0
45.0,7,1,2,0,0,0,0,26,8,64,2,0.0,3,0
34.0,7,0,2,0,0,0,0,28,8,195,6,0.0,3,0
48.0,3,1,0,174,0,0,0,6,8,290,2,0.0,3,0
47.0,11,2,2,1536,1,0,0,17,4,41,1,2.5,1,0
49.0,8,2,2,1114,0,0,0,17,11,283,1,0.0,3,0
55.0,1,1,0,816,0,0,0,18,11,113,3,0.0,3,0
51.0,3,0,0,1202,1,0,0,18,11,99,1,0.0,3,0
37.0,3,0,0,600,1,0,0,17,11,116,2,1.0,2,0
33.0,7,1,2,6,0,0,0,22,8,239,2,0.0,3,0
33.0,11,2,1,2655,1,0,0,21,11,195,1,0.0,3,0
29.0,3,0,0,499,1,0,0,15,5,338,1,0.0,3,0
57.0,9,1,3,0,0,0,2,9,6,97,1,0.0,3,0
60.0,1,2,2,197,0,0,0,7,10,1033,1,0.0,3,0
51.0,9,2,3,289,0,0,2,14,5,97,5,0.0,3,0
45.0,7,0,0,4087,0,0,2,28,5,99,2,0.0,3,0
45.0,5,2,2,434,0,0,0,26,8,76,4,0.0,3,0
39.0,3,2,0,691,1,1,0,16,4,517,1,1.0,2,0
25.0,11,0,2,-250,1,0,2,13,5,456,1,0.0,3,0
47.0,11,2,2,3696,1,0,0,19,11,635,3,2.0,2,0
34.0,11,2,2,2595,1,1,0,17,4,126,1,2.0,1,0
40.0,2,2,2,1077,1,1,0,17,11,148,2,0.0,3,0
48.0,11,1,2,501,1,0,0,15,5,12,5,0.0,3,0
39.0,7,0,0,21,1,0,2,23,5,58,1,0.0,3,0
38.0,8,2,2,797,1,0,0,20,4,62,4,0.0,3,0
32.0,8,0,2,1659,1,0,2,30,5,120,6,0.0,3,0
27.0,10,2,2,97,1,1,0,18,5,13,3,0.0,3,0
47.0,11,2,3,2,1,1,0,20,11,661,4,1.0,2,0
40.0,3,2,0,384,0,0,0,20,4,200,3,2.0,2,0
41.0,7,2,0,63,0,0,0,25,8,36,3,0.0,3,0
40.0,5,2,2,1327,1,1,2,26,5,76,2,0.0,3,0
39.0,11,2,2,284,1,1,0,17,4,1033,2,2.5,2,0
45.0,7,2,2,3395,1,0,0,18,11,92,1,1.0,2,0
31.0,8,0,2,2038,1,0,2,20,5,148,1,0.0,3,0
27.0,5,0,2,15,0,1,0,21,7,177,1,0.0,3,0
56.0,11,0,2,1187,1,0,0,5,2,47,2,0.0,3,0
39.0,5,2,2,3047,1,0,0,11,5,279,1,2.0,2,0
52.0,3,2,0,4087,1,0,0,17,11,48,1,0.0,3,0
58.0,3,0,0,1387,1,0,2,5,5,174,5,0.0,3,0
48.0,7,0,0,0,0,0,2,16,6,73,4,0.0,3,0
33.0,11,0,2,1387,0,0,0,5,2,185,1,0.0,3,0
38.0,8,1,2,446,1,0,2,18,6,373,4,0.0,3,0
42.0,7,0,2,275,0,0,0,26,8,31,6,0.0,3,0
36.0,3,1,2,1655,1,0,0,18,11,155,2,0.0,3,0
35.0,7,0,2,196,1,0,0,21,11,318,1,0.0,3,0
45.0,7,0,0,0,0,0,0,22,8,87,4,0.0,3,0
51.0,7,2,2,1327,0,0,0,7,7,21,2,0.0,3,0
43.0,9,2,3,0,1,0,0,25,8,152,3,0.0,3,0
